TeamId,OpponentId,Result,Turnovers,TotalRebounds,OffensiveRebounds,DefensiveRebounds,ThreePointersAttempted,ThreePointersMade,ThreePointerPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowPercentage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalPercentage,Assists,Steals,Blocks,PersonalFouls
1610612753,1610612750,1,15,32,8,24,22,9,0.409,26,19,0.731,77,41,0.532,19,7,4,22
1610612763,1610612753,1,15,42,11,31,18,8,0.444,17,14,0.824,88,44,0.5,27,13,2,19
1610612742,1610612759,0,12,46,15,31,21,8,0.381,30,24,0.8,89,39,0.438,17,6,3,21
1610612761,1610612746,0,16,33,7,26,11,5,0.455,26,23,0.885,75,41,0.547,20,10,1,25
1610612763,1610612738,0,8,48,17,31,27,12,0.444,11,6,0.545,95,46,0.484,23,7,6,19
1610612737,1610612741,1,12,43,10,33,15,6,0.4,15,12,0.8,84,46,0.548,33,7,9,25
1610612753,1610612752,0,15,48,9,39,25,8,0.32,23,18,0.783,97,42,0.433,28,8,5,23
1610612753,1610612741,1,13,41,11,30,26,7,0.269,36,29,0.806,88,37,0.42,19,13,3,26
1610612746,1610612749,1,10,48,16,32,8,3,0.375,28,21,0.75,85,43,0.506,29,6,6,14
1610612755,1610612741,1,16,48,13,35,10,4,0.4,28,16,0.571,89,45,0.506,31,14,2,24
1610612747,1610612752,0,13,42,14,28,25,12,0.48,20,16,0.8,90,41,0.456,27,5,2,28
1610612758,1610612760,1,16,35,5,30,15,8,0.533,12,10,0.833,77,46,0.597,28,7,8,17
1610612742,1610612763,1,16,51,15,36,29,10,0.345,20,20,1.0,85,40,0.471,24,4,9,23
1610612758,1610612742,1,14,50,7,43,9,6,0.667,23,16,0.696,85,44,0.518,25,3,2,21
1610612756,1610612753,1,16,52,18,34,16,5,0.313,26,19,0.731,88,43,0.489,20,7,1,24
1610612737,1610612757,0,16,52,18,34,26,7,0.269,37,25,0.676,97,39,0.402,21,8,9,31
1610612747,1610612744,0,14,36,14,22,14,9,0.643,19,13,0.684,85,44,0.518,28,7,6,26
1610612763,1610612744,1,17,49,14,35,6,2,0.333,30,26,0.867,86,41,0.477,18,7,9,26
1610612749,1610612742,1,15,48,11,37,20,7,0.35,20,19,0.95,88,42,0.477,27,4,7,28
1610612751,1610612749,1,13,38,9,29,11,7,0.636,36,23,0.639,73,40,0.548,28,5,6,17
