TeamId,OpponentId,Result,Turnovers,TotalRebounds,OffensiveRebounds,DefensiveRebounds,ThreePointersAttempted,ThreePointersMade,ThreePointerPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowPercentage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalPercentage,Assists,Steals,Blocks,PersonalFouls
1610612762,1610612743,0,17,33,8,25,13,5,0.385,12,10,0.833,83,43,0.518,25,8,10,23
1610612742,1610612755,1,15,43,5,38,18,6,0.333,24,13,0.542,77,41,0.532,26,5,2,16
1610612757,1610612747,0,16,38,10,28,24,9,0.375,25,16,0.64,79,38,0.481,22,8,3,15
1610612765,1610612754,0,16,43,15,28,14,7,0.5,21,14,0.667,82,40,0.488,21,6,5,19
1610612761,1610612766,0,15,41,8,33,9,2,0.222,26,21,0.808,78,39,0.5,25,4,3,32
1610612753,1610612764,1,9,47,9,38,21,7,0.333,21,18,0.857,84,38,0.452,22,7,5,19
1610612762,1610612756,0,18,39,9,30,14,6,0.429,22,19,0.864,83,38,0.458,23,10,3,25
1610612740,1610612751,0,16,40,11,29,17,9,0.529,16,12,0.75,85,40,0.471,25,8,1,18
1610612760,1610612763,0,23,58,18,40,19,7,0.368,32,24,0.75,85,35,0.412,19,3,7,34
1610612753,1610612746,1,18,49,17,32,30,10,0.333,34,21,0.618,81,35,0.432,22,9,1,18
1610612747,1610612740,1,4,37,8,29,18,6,0.333,27,23,0.852,76,36,0.474,20,8,8,11
1610612744,1610612741,1,8,35,5,30,18,6,0.333,23,19,0.826,79,38,0.481,26,8,4,15
1610612742,1610612766,1,10,44,14,30,22,7,0.318,17,14,0.824,86,40,0.465,20,3,14,20
1610612742,1610612738,1,15,33,10,23,17,8,0.471,17,15,0.882,79,39,0.494,22,5,3,16
1610612737,1610612746,1,12,44,16,28,27,7,0.259,13,12,0.923,94,41,0.436,25,8,3,19
1610612739,1610612751,0,16,41,11,30,14,5,0.357,24,20,0.833,84,38,0.452,18,6,2,22
1610612760,1610612752,1,15,57,22,35,17,5,0.294,34,28,0.824,88,34,0.386,12,8,5,19
1610612759,1610612752,1,19,50,13,37,17,4,0.235,25,17,0.68,82,40,0.488,28,8,12,18
1610612762,1610612764,0,14,33,11,22,27,14,0.519,22,15,0.682,80,36,0.45,26,9,2,26
1610612747,1610612760,1,15,41,11,30,14,7,0.5,26,18,0.692,76,38,0.5,24,4,5,18
1610612759,1610612742,1,12,52,14,38,16,6,0.375,29,23,0.793,80,36,0.45,21,4,3,16
1610612765,1610612761,1,10,44,15,29,13,6,0.462,28,21,0.75,83,37,0.446,16,8,4,17
1610612761,1610612737,0,13,33,4,29,12,4,0.333,12,9,0.75,81,44,0.543,25,7,5,21
1610612748,1610612749,1,16,48,13,35,12,5,0.417,32,26,0.813,89,35,0.393,20,11,6,21
1610612747,1610612740,1,11,38,13,25,12,5,0.417,26,18,0.692,77,39,0.506,23,9,6,22
1610612748,1610612749,1,14,47,12,35,12,4,0.333,37,31,0.838,74,33,0.446,14,8,7,22
1610612759,1610612760,1,14,52,11,41,16,5,0.313,16,12,0.75,90,42,0.467,23,10,5,20
1610612766,1610612739,1,12,41,14,27,19,9,0.474,34,24,0.706,76,34,0.447,20,7,4,22
1610612759,1610612753,0,11,46,16,30,22,8,0.364,25,17,0.68,90,38,0.422,17,7,2,16
1610612751,1610612763,1,14,49,7,42,13,4,0.308,23,17,0.739,76,40,0.526,15,3,3,24
1610612762,1610612739,1,10,44,13,31,23,10,0.435,16,13,0.813,82,39,0.476,28,3,3,20
1610612748,1610612739,1,14,45,9,36,23,10,0.435,41,27,0.659,70,32,0.457,17,4,8,20
1610612757,1610612756,1,13,36,7,29,17,5,0.294,32,26,0.813,71,35,0.493,21,8,3,17
1610612752,1610612764,1,20,41,8,33,18,7,0.389,30,26,0.867,75,34,0.453,19,9,6,21
1610612755,1610612738,0,12,39,15,24,19,9,0.474,23,18,0.783,81,37,0.457,22,5,3,17
1610612751,1610612737,0,13,34,10,24,16,7,0.438,37,28,0.757,71,33,0.465,25,7,1,24
1610612750,1610612759,0,17,59,24,35,12,3,0.25,25,20,0.8,94,39,0.415,18,7,4,24
1610612744,1610612756,0,15,31,7,24,18,9,0.5,17,10,0.588,82,41,0.5,27,11,3,21
1610612742,1610612745,1,15,47,9,38,16,6,0.375,19,17,0.895,79,39,0.494,23,4,5,18
1610612766,1610612749,0,16,37,9,28,16,2,0.125,41,35,0.854,67,32,0.478,17,2,3,24
1610612761,1610612738,0,18,44,17,27,15,7,0.467,29,20,0.69,82,37,0.451,26,6,2,22
1610612744,1610612745,0,11,38,11,27,19,5,0.263,18,12,0.667,90,42,0.467,14,10,2,35
1610612737,1610612751,0,13,45,13,32,15,9,0.6,13,10,0.769,89,41,0.461,26,4,3,25
1610612738,1610612761,0,13,36,6,30,13,5,0.385,38,28,0.737,71,34,0.479,17,6,4,28
1610612739,1610612740,0,13,53,14,39,25,9,0.36,34,32,0.941,86,30,0.349,19,6,2,25
1610612739,1610612755,1,8,38,3,35,20,8,0.4,25,19,0.76,80,37,0.463,28,6,3,18
1610612744,1610612765,1,13,44,14,30,18,7,0.389,27,22,0.815,85,36,0.424,22,13,5,25
1610612766,1610612761,1,17,36,8,28,14,6,0.429,33,27,0.818,69,34,0.493,23,9,13,22
1610612740,1610612746,1,13,33,5,28,16,8,0.5,21,15,0.714,77,39,0.506,29,11,7,24
1610612748,1610612751,1,13,44,6,38,15,6,0.4,29,23,0.793,74,36,0.486,19,7,7,16
1610612755,1610612754,1,10,54,9,45,12,4,0.333,25,21,0.84,81,38,0.469,21,9,8,18
1610612743,1610612742,0,12,39,13,26,28,10,0.357,12,9,0.75,89,41,0.461,25,7,3,21
1610612748,1610612751,1,8,40,5,35,16,5,0.313,34,24,0.706,67,36,0.537,29,10,6,21
1610612741,1610612765,1,16,51,14,37,18,5,0.278,31,22,0.71,86,37,0.43,17,11,10,26
1610612766,1610612754,0,17,45,15,30,12,4,0.333,45,35,0.778,70,31,0.443,17,3,7,21
1610612740,1610612743,1,15,35,11,24,17,6,0.353,24,19,0.792,77,38,0.494,23,11,8,22
1610612755,1610612737,0,9,36,12,24,11,5,0.455,33,26,0.788,85,35,0.412,24,9,6,21
1610612761,1610612739,1,19,46,11,35,20,6,0.3,18,17,0.944,82,39,0.476,24,11,5,19
1610612752,1610612738,0,10,38,9,29,27,9,0.333,27,18,0.667,85,37,0.435,24,8,9,20
1610612742,1610612766,1,17,41,7,34,15,4,0.267,18,15,0.833,75,41,0.547,29,12,5,18
1610612751,1610612765,1,12,44,9,35,14,6,0.429,24,17,0.708,80,39,0.488,17,4,4,23
1610612739,1610612764,1,13,40,13,27,21,5,0.238,29,25,0.862,83,35,0.422,23,3,6,13
1610612755,1610612765,0,9,40,9,31,24,8,0.333,16,14,0.875,91,39,0.429,27,6,6,22
1610612748,1610612738,1,18,42,15,27,18,6,0.333,26,18,0.692,75,38,0.507,24,9,4,17
1610612749,1610612765,0,9,32,10,22,18,3,0.167,17,15,0.882,89,41,0.461,18,8,3,23
1610612746,1610612742,0,18,47,11,36,24,5,0.208,31,25,0.806,75,35,0.467,22,5,5,21
1610612757,1610612759,1,15,39,7,32,17,8,0.471,31,24,0.774,65,34,0.523,15,5,4,18
1610612738,1610612754,0,15,29,3,26,11,4,0.364,36,28,0.778,62,34,0.548,19,5,3,21
1610612764,1610612762,1,13,53,16,37,26,6,0.231,29,22,0.759,92,36,0.391,14,8,7,25
1610612765,1610612754,1,17,39,10,29,14,8,0.571,21,14,0.667,76,39,0.513,23,10,3,20
1610612756,1610612740,0,17,37,9,28,19,11,0.579,25,19,0.76,71,35,0.493,24,3,9,25
1610612761,1610612744,0,18,34,10,24,13,6,0.462,26,18,0.692,81,38,0.469,26,6,4,20
1610612737,1610612755,0,9,39,8,31,18,8,0.444,15,14,0.933,81,39,0.481,22,4,1,17
1610612748,1610612765,1,12,34,8,26,19,6,0.316,39,32,0.821,64,31,0.484,20,6,1,21
1610612749,1610612752,1,15,50,12,38,19,7,0.368,37,31,0.838,72,31,0.431,18,5,7,18
1610612746,1610612739,1,15,34,6,28,17,9,0.529,18,17,0.944,77,37,0.481,25,4,5,16
1610612740,1610612756,1,15,43,9,34,17,6,0.353,23,18,0.783,80,38,0.475,22,5,6,16
1610612744,1610612750,1,15,46,13,33,21,7,0.333,22,17,0.773,87,38,0.437,23,16,10,25
1610612762,1610612741,0,13,40,13,27,10,4,0.4,35,30,0.857,78,33,0.423,16,8,2,22
1610612754,1610612755,0,20,40,8,32,11,3,0.273,31,27,0.871,72,35,0.486,13,9,4,22
1610612746,1610612743,1,20,37,6,31,19,8,0.421,27,22,0.815,74,35,0.473,25,11,11,16
1610612750,1610612755,0,14,42,12,30,13,4,0.308,11,10,0.909,91,43,0.473,30,7,5,20
1610612744,1610612754,0,13,44,11,33,27,11,0.407,18,13,0.722,89,38,0.427,19,4,7,26
1610612743,1610612737,1,6,44,7,37,14,3,0.214,24,17,0.708,82,40,0.488,22,6,5,15
1610612753,1610612766,1,14,38,4,34,28,10,0.357,32,20,0.625,68,35,0.515,26,7,6,15
1610612765,1610612745,0,8,43,17,26,14,4,0.286,15,14,0.933,93,41,0.441,19,5,4,16
1610612758,1610612742,0,26,40,12,28,8,4,0.5,34,26,0.765,71,35,0.493,24,15,4,14
1610612762,1610612744,0,14,40,10,30,14,3,0.214,30,27,0.9,77,35,0.455,18,11,3,23
1610612739,1610612764,0,17,43,16,27,23,11,0.478,31,19,0.613,83,35,0.422,23,9,1,17
1610612765,1610612757,0,18,32,9,23,10,6,0.6,30,24,0.8,68,35,0.515,23,11,2,21
1610612744,1610612760,1,9,47,20,27,23,7,0.304,9,7,0.778,99,43,0.434,28,8,1,20
1610612761,1610612759,0,8,32,9,23,9,3,0.333,18,13,0.722,84,42,0.5,22,4,3,18
1610612758,1610612742,0,11,48,12,36,13,3,0.231,23,19,0.826,83,39,0.47,19,7,1,23
1610612764,1610612749,1,18,51,12,39,16,10,0.625,20,18,0.9,76,36,0.474,19,7,9,20
1610612759,1610612765,1,14,45,8,37,18,10,0.556,22,16,0.727,70,37,0.529,24,2,5,17
1610612750,1610612743,0,8,45,14,31,27,7,0.259,26,19,0.731,95,37,0.389,23,6,5,20
1610612746,1610612737,0,15,44,11,33,18,6,0.333,28,18,0.643,75,38,0.507,22,6,5,15
1610612758,1610612759,0,13,43,15,28,12,2,0.167,24,18,0.75,92,40,0.435,19,8,0,17
1610612750,1610612761,0,16,39,13,26,30,12,0.4,22,18,0.818,85,35,0.412,18,8,4,17
1610612755,1610612752,1,13,41,7,34,13,5,0.385,18,17,0.944,83,39,0.47,25,6,9,19
1610612754,1610612757,1,16,58,14,44,14,5,0.357,43,33,0.767,77,31,0.403,12,4,5,20
1610612744,1610612749,1,17,36,8,28,24,12,0.5,13,10,0.769,77,39,0.506,23,7,6,13
1610612753,1610612748,0,10,44,17,27,33,12,0.364,31,16,0.516,85,36,0.424,20,4,0,26
